idRandomization,numberOfNodes,benchmark,bytesPerBlock,replicationLevel,bytesPerRank,blocksPerPermutationRange,promilleOfRanksThatFail,iterations,real_time,cpu_time,time_unit
TRUE,1,pullBlocksSmallRange,64,4,16777216,262144,10,340,2.05386,2.07937,ms
TRUE,1,pullBlocksSmallRange,64,4,16777216,262144,10,340,2.05596,2.08182,ms
TRUE,1,pullBlocksSmallRange,64,4,16777216,262144,10,340,2.05405,2.078,ms
TRUE,1,pullBlocksSmallRange,64,4,16777216,262144,10,340,2.05425,2.07924,ms
TRUE,1,pullBlocksSmallRange,64,4,16777216,262144,10,340,2.05775,2.08319,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,1,10,90,7.50637,8.4713,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,1,10,90,7.69496,7.86011,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,1,10,90,7.71087,7.9389,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,1,10,90,7.55265,7.6222,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,1,10,90,7.53592,7.63471,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,2,10,120,4.58696,4.74267,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,2,10,120,4.3661,4.41894,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,2,10,120,4.36723,4.47095,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,2,10,120,4.37458,4.468,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,2,10,120,4.3695,4.43354,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,4,10,222,3.14183,3.19469,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,4,10,222,3.11488,3.16068,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,4,10,222,3.16606,3.26083,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,4,10,222,3.21131,3.26034,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,4,10,222,3.16143,3.23277,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,8,10,289,2.41271,2.48632,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,8,10,289,2.40991,2.46345,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,8,10,289,2.37292,2.41103,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,8,10,289,2.39447,2.50229,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,8,10,289,2.40403,2.45278,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,16,10,329,1.95478,1.99195,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,16,10,329,1.98265,2.00939,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,16,10,329,1.9841,2.02479,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,16,10,329,1.98031,2.03734,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,16,10,329,1.96866,2.07071,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,32,10,430,1.49336,1.53793,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,32,10,430,1.5635,1.59961,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,32,10,430,1.49807,1.54081,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,32,10,430,1.49025,1.57102,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,32,10,430,1.48242,1.5184,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,64,10,551,1.1728,1.20706,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,64,10,551,1.18096,1.20711,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,64,10,551,1.19993,1.25414,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,64,10,551,1.1769,1.20644,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,64,10,551,1.18305,1.2328,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,128,10,724,0.943979,0.975781,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,128,10,724,0.941438,0.978638,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,128,10,724,0.926474,0.961628,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,128,10,724,0.937013,0.968638,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,128,10,724,0.937883,0.973615,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,256,10,986,0.696921,0.734683,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,256,10,986,0.690812,0.728883,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,256,10,986,0.738874,0.778322,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,256,10,986,0.69087,0.715778,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,256,10,986,0.699581,0.739933,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,512,10,860,0.641187,0.681453,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,512,10,860,0.625806,0.664483,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,512,10,860,0.617392,0.663755,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,512,10,860,0.626616,0.671295,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,512,10,860,0.612086,0.639527,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,1024,10,1033,0.606413,0.637397,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,1024,10,1033,0.601439,0.627669,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,1024,10,1033,0.611461,0.643726,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,1024,10,1033,0.635804,0.660756,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,1024,10,1033,0.648215,0.693016,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,2048,10,1048,0.583096,0.619727,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,2048,10,1048,0.626691,0.66764,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,2048,10,1048,0.586072,0.622986,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,2048,10,1048,0.58682,0.619109,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,2048,10,1048,0.581115,0.605751,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,4096,10,1070,0.589586,0.611142,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,4096,10,1070,0.593141,0.623603,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,4096,10,1070,0.597686,0.620556,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,4096,10,1070,0.597422,0.630637,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,4096,10,1070,0.594531,0.616391,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,8192,10,1101,0.606879,0.64295,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,8192,10,1101,0.609074,0.646075,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,8192,10,1101,0.631597,0.660685,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,8192,10,1101,0.604917,0.642726,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,8192,10,1101,0.60861,0.647572,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,16384,10,1034,0.693818,0.728418,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,16384,10,1034,0.671503,0.701955,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,16384,10,1034,0.663346,0.70238,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,16384,10,1034,0.663406,0.708226,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,16384,10,1034,0.670225,0.693227,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,32768,10,867,0.77046,0.800405,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,32768,10,867,0.774934,0.802155,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,32768,10,867,0.781573,0.8391,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,32768,10,867,0.773333,0.796213,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,32768,10,867,0.786289,0.837702,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,65536,10,645,1.02691,1.06294,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,65536,10,645,1.07118,1.12269,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,65536,10,645,1.02962,1.06661,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,65536,10,645,1.02594,1.06316,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,65536,10,645,1.03428,1.061,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,131072,10,513,1.35913,1.45087,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,131072,10,513,1.35457,1.41196,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,131072,10,513,1.36743,1.43575,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,131072,10,513,1.36268,1.41364,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,131072,10,513,1.3674,1.47921,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,262144,10,316,2.13366,2.2072,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,262144,10,316,2.14211,2.25366,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,262144,10,316,2.13748,2.21363,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,262144,10,316,2.13696,2.24433,ms
TRUE,2,pullBlocksSmallRange,64,4,16777216,262144,10,316,2.13958,2.21604,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,1,10,1,693.784,817.5,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,1,10,1,569.433,678.22,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,1,10,1,405.754,516.657,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,1,10,1,446.885,550.443,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,1,10,1,405.959,507.355,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,2,10,2,368.963,418.397,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,2,10,2,284.095,378.664,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,2,10,2,297.091,343.361,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,2,10,2,201.676,251.964,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,2,10,2,201.791,305.65,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,4,10,33,22.5028,25.2227,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,4,10,33,22.0904,25.1088,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,4,10,33,21.5123,26.869,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,4,10,33,23.6403,26.8763,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,4,10,33,25.671,28.9476,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,8,10,46,12.7674,14.8845,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,8,10,46,13.7235,16.2281,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,8,10,46,13.2635,15.8192,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,8,10,46,12.1729,14.5817,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,8,10,46,12.8074,15.2267,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,16,10,79,8.37266,9.79473,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,16,10,79,7.7056,9.16829,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,16,10,79,7.48332,9.05393,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,16,10,79,6.71508,8.38173,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,16,10,79,8.35663,9.77999,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,32,10,117,4.65874,5.72162,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,32,10,117,4.5424,5.64365,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,32,10,117,4.90067,5.85807,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,32,10,117,4.89723,6.01314,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,32,10,117,5.40655,6.4893,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,64,10,179,3.90506,4.59138,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,64,10,179,4.10039,4.85424,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,64,10,179,3.9606,4.66625,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,64,10,179,3.9496,4.63634,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,64,10,179,4.08487,4.76851,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,128,10,242,2.91181,3.46406,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,128,10,242,2.85982,3.36631,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,128,10,242,2.96076,3.48321,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,128,10,242,2.90716,3.43476,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,128,10,242,2.94241,3.49286,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,256,10,319,2.01419,2.42579,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,256,10,319,2.07036,2.47243,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,256,10,319,2.13944,2.57191,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,256,10,319,2.11271,2.52727,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,256,10,319,2.11302,2.49333,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,512,10,377,1.86948,2.21724,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,512,10,377,1.92753,2.32486,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,512,10,377,1.83092,2.16775,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,512,10,377,1.78877,2.16141,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,512,10,377,1.99478,2.3746,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,1024,10,368,1.93003,2.27172,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,1024,10,368,1.8817,2.23567,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,1024,10,368,1.90272,2.26086,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,1024,10,368,1.90033,2.2333,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,1024,10,368,2.02017,2.3896,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,2048,10,346,2.01947,2.38529,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,2048,10,346,2.03239,2.41428,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,2048,10,346,1.99445,2.37389,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,2048,10,346,1.94913,2.31873,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,2048,10,346,1.98247,2.35901,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,4096,10,363,1.91703,2.27401,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,4096,10,363,1.94066,2.28794,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,4096,10,363,1.89777,2.25163,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,4096,10,363,1.95484,2.31859,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,4096,10,363,1.89914,2.21583,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,8192,10,352,1.99946,2.34619,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,8192,10,352,2.12725,2.50587,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,8192,10,352,2.01821,2.36796,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,8192,10,352,2.06668,2.4333,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,8192,10,352,2.03042,2.40278,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,16384,10,325,2.10056,2.46697,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,16384,10,325,2.1531,2.5262,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,16384,10,325,2.07588,2.44008,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,16384,10,325,2.09555,2.46379,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,16384,10,325,2.09346,2.45491,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,32768,10,306,2.14889,2.51899,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,32768,10,306,2.22119,2.61146,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,32768,10,306,2.15472,2.48925,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,32768,10,306,2.15237,2.51445,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,32768,10,306,2.17253,2.57383,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,65536,10,292,2.34861,2.75066,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,65536,10,292,2.40562,2.85156,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,65536,10,292,2.35707,2.75449,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,65536,10,292,2.36477,2.78675,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,65536,10,292,2.41579,2.849,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,131072,10,244,2.81418,3.32621,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,131072,10,244,2.85876,3.37958,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,131072,10,244,2.86133,3.37209,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,131072,10,244,2.92142,3.46085,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,131072,10,244,2.82457,3.33548,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,262144,10,180,3.94705,4.60187,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,262144,10,180,3.87885,4.47289,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,262144,10,180,3.90984,4.52772,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,262144,10,180,3.92448,4.52122,ms
TRUE,32,pullBlocksSmallRange,64,4,16777216,262144,10,180,3.8879,4.50574,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,1,10,58,11.8652,12.2305,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,1,10,58,12.0341,12.856,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,1,10,58,12.5891,12.8729,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,1,10,58,11.2667,11.5029,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,1,10,58,11.7158,11.9867,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,2,10,91,8.03454,8.17005,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,2,10,91,7.47472,7.76667,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,2,10,91,8.1149,8.37025,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,2,10,91,7.21863,7.32464,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,2,10,91,7.49311,7.71168,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,4,10,156,5.03176,5.17081,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,4,10,156,4.65243,4.6811,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,4,10,156,4.96211,5.00712,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,4,10,156,4.67384,4.78928,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,4,10,156,4.63659,4.71997,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,8,10,193,3.42958,3.5301,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,8,10,193,3.43366,3.49784,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,8,10,193,3.44865,3.53522,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,8,10,193,3.44168,3.53367,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,8,10,193,3.43237,3.53573,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,16,10,262,2.56553,2.66106,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,16,10,262,2.51079,2.56908,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,16,10,262,2.51523,2.60336,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,16,10,262,2.53497,2.56879,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,16,10,262,2.52978,2.56491,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,32,10,299,2.08669,2.15949,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,32,10,299,2.10073,2.15525,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,32,10,299,2.10794,2.17747,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,32,10,299,2.12413,2.18923,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,32,10,299,2.10211,2.14264,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,64,10,338,1.77517,1.82457,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,64,10,338,1.79732,1.84877,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,64,10,338,1.81762,1.89614,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,64,10,338,1.81946,1.9009,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,64,10,338,1.82749,1.87248,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,128,10,387,1.58649,1.63971,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,128,10,387,1.55935,1.61293,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,128,10,387,1.55908,1.62812,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,128,10,387,1.55187,1.62183,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,128,10,387,1.53326,1.57834,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,256,10,732,0.923937,0.979248,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,256,10,732,0.918591,0.962111,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,256,10,732,0.921506,0.971713,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,256,10,732,0.919104,0.984381,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,256,10,732,0.930669,0.967892,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,512,10,570,0.935414,0.985841,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,512,10,570,0.911311,0.959466,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,512,10,570,0.926001,0.965578,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,512,10,570,0.922769,0.967802,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,512,10,570,0.928902,0.985432,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,1024,10,737,0.865305,0.901999,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,1024,10,737,0.856928,0.899081,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,1024,10,737,0.859931,0.889099,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,1024,10,737,0.867812,0.921948,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,1024,10,737,0.859282,0.898613,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,2048,10,726,0.871264,0.89537,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,2048,10,726,0.875914,0.930489,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,2048,10,726,0.876108,0.914183,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,2048,10,726,0.872769,0.909956,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,2048,10,726,0.873437,0.914684,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,4096,10,723,0.900403,0.934885,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,4096,10,723,0.90129,0.941539,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,4096,10,723,0.903505,0.945915,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,4096,10,723,0.907476,0.944605,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,4096,10,723,0.910317,0.95456,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,8192,10,713,0.924993,0.963571,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,8192,10,713,0.923179,0.969483,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,8192,10,713,0.923758,0.977575,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,8192,10,713,0.928574,0.981932,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,8192,10,713,0.928406,0.968597,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,16384,10,685,0.974836,1.01988,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,16384,10,685,0.972193,1.01537,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,16384,10,685,0.973874,1.01816,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,16384,10,685,0.975587,1.0131,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,16384,10,685,0.975231,1.01888,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,32768,10,624,1.04399,1.10066,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,32768,10,624,1.04697,1.09783,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,32768,10,624,1.04755,1.11471,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,32768,10,624,1.04818,1.09473,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,32768,10,624,1.04774,1.11797,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,65536,10,529,1.27298,1.31504,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,65536,10,529,1.27182,1.32716,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,65536,10,529,1.27423,1.32157,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,65536,10,529,1.28868,1.33946,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,65536,10,529,1.27384,1.32005,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,131072,10,414,1.62622,1.70571,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,131072,10,414,1.63083,1.67826,ms
TRUE,4,pullBlocksSmallRange,64,4,16777216,131072,10,414,1.63175,1.67764,ms
